key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
235,"Aufzieh-Ohl Deeh",4,"Aufzieh-Ohl Deeh",1,0,1,0,0,"ModelChara#1856",100,10,0,0,0,"Obedient",2,0,0,8,308,False,True,False,True,True,0,,True,4636,7012,True,0,20,450,35,360,30,"Critter",634,1
236,"portabl[a] Studiomond",4,"portabl[a] Studiomonde",2,0,1,0,0,"ModelChara#1855",100,0,0,0,0,"Stationary",8,0,0,8,0,False,False,False,False,False,0,,True,4637,11502,True,0,30,500,11,360,20,"Critter",617,4
237,"schiffbrüchig[a] Chocobo-Küken",4,"schiffbrüchig[a] Chocobo-Küken",1,0,1,2,0,"ModelChara#1696",100,30,0,0,0,"Independent",0,0,0,8,3,True,False,True,False,True,0,,True,4638,9,True,0,25,580,4,30,20,"Critter",604,1
238,"Bartz-Puppe",3,"Bartz-Puppen",1,0,1,1,0,"ModelChara#1692",100,30,0,0,0,"Independent",0,0,0,8,279,False,True,False,True,False,0,,True,4639,12051,True,0,30,450,5,360,30,"Monster",619,3
239,"Rotmagier-Puppe",3,"Rotmagier-Puppen",1,0,1,1,0,"ModelChara#1698",100,30,0,0,0,"Obedient",0,0,0,8,223,False,True,False,True,False,0,,True,4640,12011,True,0,20,445,18,360,30,"Critter",624,3
240,"Feenhundwelpe",8,"Feenhundwelpen",1,0,1,0,0,"ModelChara#1859",100,30,0,0,0,"Independent",0,0,0,8,89,True,False,True,False,True,0,,True,4635,1065,True,0,20,440,34,0,30,"Critter",620,1
241,"obskur[a] Otter",4,"obskur[a] Otter",2,0,1,0,0,"ModelChara#1786",100,30,0,0,0,"Independent",0,0,0,8,280,True,False,True,False,True,0,,True,4641,4003,True,0,20,500,23,120,30,"Critter",631,1
242,"Fuchswelpe",8,"Fuchswelpen",1,0,1,0,0,"ModelChara#1784",100,10,0,0,0,"Independent",0,0,0,8,281,True,False,True,False,True,0,,True,4642,3010,True,0,25,500,27,360,30,"Monster",615,1
243,"Tora-jiro",3,"Tora-jiro",1,0,0,0,1,"ModelChara#1785",100,10,0,0,0,"Independent",0,0,0,8,13,True,False,True,False,True,0,,True,4643,3011,True,90,20,440,19,120,30,"Critter",608,1
244,"winzig[a] Tatsunoko",3,"winzig[a] Tatsunoko",1,0,1,0,0,"ModelChara#1787",100,10,0,0,0,"Independent",0,0,0,8,282,True,False,True,False,True,0,,True,4644,1066,True,0,10,300,49,0,30,"Critter",620,1
245,"Igelbomber",4,"Igelbomber",2,0,1,0,0,"ModelChara#1790",100,10,0,0,0,"Independent",0,0,0,8,284,True,False,True,False,False,0,,True,4645,1067,True,90,10,470,12,360,20,"Critter",626,2
246,"Bom Boko",4,"Bom Bokos",1,0,1,0,0,"ModelChara#1788",100,10,0,0,0,"Independent",0,0,0,8,281,True,False,True,False,True,0,,True,4646,3012,True,0,20,450,10,0,20,"Monster",620,1
247,"Straßenspatz",6,"Straßenspatzen",1,0,1,0,0,"ModelChara#1789",100,10,0,0,0,"Independent",3,0,0,8,285,True,False,True,False,True,0,,True,4647,5007,True,0,10,450,14,30,20,"Critter",607,1
248,"Lyse-Puppe",3,"Lyse-Puppen",1,0,1,1,0,"ModelChara#1824",100,10,10,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4648,9004,True,0,25,500,1,30,20,"Critter",606,3
249,"neu[a] Yugiri-Puppe",3,"neu[a] Yugiri-Puppen",1,0,1,1,0,"ModelChara#1825",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4649,9021,True,0,30,310,20,120,20,"Critter",631,3
250,"Gosetsu-Puppe",3,"Gosetsu-Puppen",1,0,1,1,0,"ModelChara#1826",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4650,9027,True,0,15,320,4,30,20,"Monster",604,3
251,"Yotsuyu-Puppe",3,"Yotsuyu-Puppen",1,0,1,1,0,"ModelChara#1827",100,10,0,0,0,"Obedient",0,0,0,8,287,False,True,False,True,False,0,,True,4651,9028,True,0,10,290,35,360,30,"Critter",634,3
252,"Aufzieh-Grynewaht",3,"Aufzieh-Grynewahts",1,0,1,0,0,"ModelChara#1828",100,10,10,0,0,"Obedient",0,0,0,8,289,False,True,False,True,False,0,,True,4652,9035,True,0,30,590,38,30,20,"Critter",604,2
253,"Aufzieh-Namazuo",4,"Aufzieh-Namazuos",1,0,1,0,0,"ModelChara#1830",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4653,6002,True,0,25,510,28,120,20,"Critter",605,3
254,"Ivon Coeurlfaust-Puppe",3,"Ivon Coeurlfaust-Puppen",1,0,1,1,0,"ModelChara#1831",100,10,0,0,0,"Independent",0,0,0,8,291,False,True,True,False,False,0,,True,4654,1068,True,0,20,390,42,0,20,"Critter",620,2
255,"Aufzieh-Chimära",3,"Aufzieh-Chimären",1,0,1,1,0,"ModelChara#1832",100,10,0,0,0,"Obedient",0,0,0,8,292,False,True,False,True,False,0,,True,4655,10016,True,0,25,510,26,120,20,"Critter",622,2
256,"Aufzieh-Fleischfresser",4,"Aufzieh-Fleischfresser",2,0,1,0,0,"ModelChara#1833",100,10,0,0,0,"Obedient",0,0,0,8,206,False,True,False,True,False,0,,True,4656,6001,True,0,25,480,37,0,20,"Critter",620,3
257,"A-Rächer[p] der XII. Legion",4,"A-Rächer[p] der XII. Legion",2,0,1,0,0,"ModelChara#1834",100,10,0,0,0,"Obedient",0,0,0,8,320,False,True,False,True,False,0,,True,4657,11007,True,0,15,360,15,0,20,"Critter",620,3
258,"Ghido",3,"Ghidos",1,0,1,0,0,"ModelChara#1895",100,10,0,0,0,"Independent",0,0,0,8,293,True,False,True,False,True,259,,True,4658,4004,True,0,10,330,43,0,20,"Critter",620,1
259,"Aufzieh-Exdeath",4,"Aufzieh-Exdeaths",1,0,1,0,0,"ModelChara#1896",100,10,0,0,0,"Obedient",0,0,0,8,294,False,True,False,True,False,258,,True,4659,2007,True,0,25,440,41,0,20,"Critter",620,2
260,"Khloe-Puppe",3,"Khloe-Puppen",1,0,1,1,0,"ModelChara#1897",100,10,0,0,0,"Obedient",0,0,0,8,295,False,True,False,True,False,0,,True,4660,9031,True,0,15,520,25,360,20,"Critter",625,3
261,"Susano-Puppe",3,"Susano-Puppen",1,0,1,1,0,"ModelChara#1898",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4661,8010,True,0,20,400,38,30,20,"Critter",640,2
262,"Lakshmi-Puppe",3,"Lakshmi-Puppen",1,0,1,1,0,"ModelChara#1899",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4662,8011,True,0,10,320,27,360,30,"Critter",615,2
263,"Aufzieh-Bismarck",4,"Aufzieh-Bismarcks",1,0,1,0,0,"ModelChara#1968",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4663,8008,True,0,15,550,34,0,30,"Critter",620,2
264,"Hien-Puppe",3,"Hien-Puppen",1,0,1,1,0,"ModelChara#1978",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4664,9029,True,0,25,520,11,360,30,"Monster",617,3
265,"Mini-Ravana",3,"Mini-Ravana",1,0,1,0,0,"ModelChara#1979",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4665,8009,True,0,25,550,38,120,30,"Monster",605,2
266,"Kojin-Puppe",3,"Kojin-Puppen",1,0,1,1,0,"ModelChara#1980",100,10,0,0,0,"Obedient",0,0,0,8,209,False,True,False,True,False,0,,True,4666,7013,True,0,15,430,27,360,30,"Critter",615,3
267,"Mameshiba",3,"Mameshiba",1,0,0,0,1,"ModelChara#1981",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4667,3013,True,0,20,500,4,30,20,"Critter",601,1
268,"Tengu-Puppe",3,"Tengu-Puppen",1,0,1,1,0,"ModelChara#1982",100,10,0,0,0,"Independent",0,0,0,8,342,True,False,True,False,True,0,,True,4668,10017,True,0,15,400,19,120,30,"Critter",616,1
269,"Matanga-Puppe",3,"Matanga-Puppen",1,0,1,1,0,"ModelChara#1983",100,10,0,0,0,"Independent",0,0,0,8,343,True,False,True,False,True,0,,True,4669,1069,True,0,25,600,1,30,20,"Critter",606,2
270,"Ramza-Puppe",3,"Ramza-Puppen",1,0,1,1,0,"ModelChara#2046",100,10,0,0,0,"Obedient",0,0,0,8,345,False,True,False,True,False,0,,True,4670,12501,True,0,30,620,21,0,30,"Monster",620,3
271,"Koala-Bärchen",4,"Koala-Bärchen",1,0,1,2,0,"ModelChara#2066",100,10,0,0,0,"Independent",9,0,0,8,346,True,False,True,False,True,0,,True,4671,3014,True,0,25,600,29,360,20,"Critter",623,1
272,"Gomashio-Seehund",4,"Gomashio-Seehunde",2,0,1,0,0,"ModelChara#2067",100,10,0,0,0,"Independent",0,0,0,8,347,True,False,True,False,True,0,,True,4672,4005,True,0,20,480,26,30,30,"Critter",621,1
273,"Axolotl-Molch",4,"Axolotl-Molche",2,0,1,0,0,"ModelChara#2068",100,10,0,0,0,"Independent",0,0,0,8,348,True,False,True,False,True,0,,True,4673,4006,True,0,10,300,42,0,30,"Critter",620,1
274,"Ixion-Puppe",3,"Ixion-Puppen",1,0,1,1,0,"ModelChara#2069",100,10,0,0,0,"Obedient",0,0,0,8,349,False,True,False,True,False,0,,True,4674,1070,True,0,30,560,20,360,40,"Critter",637,2
275,"Mini-Shinryu",3,"Mini-Shinryu",1,0,1,0,0,"ModelChara#2124",100,10,0,0,0,"Obedient",10,0,0,8,350,False,True,False,False,False,305,,True,4675,8012,True,0,30,480,45,0,60,"Monster",620,2
276,"neu[a] Raubahn-Puppe",3,"neu[a] Raubahn-Puppen",1,0,1,1,0,"ModelChara#2120",100,10,0,0,0,"Obedient",0,0,0,8,224,False,True,False,True,False,0,,True,4676,9018,True,0,20,400,38,30,20,"Monster",604,3
277,"Aufzieh-Ananta",3,"Aufzieh-Ananta",1,0,1,1,0,"ModelChara#2232",100,10,0,0,0,"Obedient",0,0,0,8,351,False,True,True,False,False,0,,True,4677,7014,True,0,20,450,27,360,60,"Critter",615,3
278,"Moai-Statuette",3,"Moai-Statuetten",1,0,1,1,0,"ModelChara#2140",100,10,0,0,0,"Obedient",0,0,0,8,352,False,True,False,True,True,0,,True,4678,11510,True,0,20,450,12,360,20,"Critter",626,4
279,"Schneewiesel",4,"Schneewiesel",2,0,1,2,0,"ModelChara#2141",100,10,0,0,0,"Independent",1,0,0,8,353,True,False,False,True,False,0,,True,4679,3015,True,0,15,440,1,120,20,"Critter",605,1
280,"Joker-Ei",4,"Joker-Eier",2,0,1,2,0,"ModelChara#2142",100,10,0,0,0,"Obedient",0,0,0,8,354,False,True,False,True,False,0,,True,4680,10018,True,0,10,350,29,360,20,"Monster",623,3
281,"Kefka-Puppe",3,"Kefka-Puppen",1,0,1,1,0,"ModelChara#2143",100,10,0,0,0,"Obedient",0,0,0,8,355,False,True,False,True,False,0,,True,4681,2008,True,0,30,600,43,0,20,"Monster",620,2
282,"Magnai-Puppe",3,"Magnai-Puppen",1,0,1,1,0,"ModelChara#2144",100,0,10,0,0,"Obedient",11,0,0,8,356,False,True,False,True,False,294,,True,4682,9033,True,0,30,650,31,0,50,"Monster",620,3
283,"Aurelia-Polyp",6,"Aurelia-Polypen",1,0,1,0,0,"ModelChara#2155",100,10,0,0,0,"Independent",0,0,0,8,357,True,False,False,True,False,0,,True,4683,4007,True,0,15,510,20,120,20,"Critter",633,1
284,"Byakko-Jungtier",4,"Byakko-Jungtiere",2,0,1,2,0,"ModelChara#2156",100,5,10,0,0,"Independent",0,0,0,8,367,False,True,True,False,False,0,,True,4684,8201,True,0,20,500,38,120,20,"Monster",609,2
285,"Mini-Fafnir",3,"Mini-Fafnir",1,0,1,0,0,"ModelChara#2157",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,False,True,False,0,,True,4685,1071,True,0,10,300,38,30,20,"Critter",606,2
286,"Mithra-Puppe",3,"Mithra-Puppen",1,0,1,1,0,"ModelChara#2168",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,True,False,False,0,,True,4686,10019,True,0,20,480,11,360,30,"Monster",617,3
287,"Prinz[p] von Anemos",6,"Prinzen[p] von Anemos",1,0,1,0,0,"ModelChara#2169",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,False,0,,True,4687,1072,True,0,10,430,4,30,20,"Critter",601,2
288,"Komainu",3,"Komainu",1,0,1,0,0,"ModelChara#2170",100,5,5,0,0,"Obedient",0,0,0,8,359,False,True,False,True,True,288,,True,4688,3016,True,0,20,460,37,0,20,"Critter",620,3
289,"Goldbartel",3,"Goldbartel",1,0,0,0,1,"ModelChara#2221",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4689,6002,True,0,30,560,25,360,20,"Critter",625,3
290,"Affenkönig",4,"Affenkönige",2,0,1,0,0,"ModelChara#2238",100,10,0,0,0,"Independent",0,0,0,8,360,False,False,True,False,True,0,,True,4701,1074,True,0,30,620,1,30,20,"Critter",604,2
291,"Uhrwerk-Laterne",3,"Uhrwerk-Laternen",1,0,1,1,0,"ModelChara#2239",100,10,0,0,0,"Obedient",0,0,0,8,0,False,False,False,False,False,0,,True,4700,11511,True,0,25,650,35,360,30,"Monster",634,4
292,"Kragenechse",3,"Kragenechsen",1,0,1,1,0,"ModelChara#2240",100,10,0,0,0,"Independent",0,0,0,8,362,True,False,True,False,True,0,,True,4695,3017,True,0,10,400,18,360,30,"Critter",624,1
293,"Cirina-Puppe",3,"Cirina-Puppen",1,0,1,1,0,"ModelChara#2241",100,10,0,0,0,"Obedient",0,0,0,8,363,False,True,False,True,False,0,,True,4697,9032,True,0,10,410,43,0,20,"Critter",620,3
294,"Sadu-Puppe",3,"Sadu-Puppen",1,0,1,1,0,"ModelChara#2242",100,10,0,0,0,"Obedient",0,0,0,8,364,False,True,False,True,False,282,,True,4696,9034,True,0,30,500,5,360,30,"Monster",600,3
295,"Cassie-Knolle",3,"Cassie-Knolle",1,0,1,1,0,"ModelChara#2243",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,False,0,,True,4690,1073,True,0,15,450,19,30,30,"Critter",621,2
296,"Tarutaru-Puppe",3,"Tarutaru-Puppen",1,0,1,1,0,"ModelChara#2244",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,False,True,False,0,,True,4691,10020,True,0,15,370,25,360,20,"Critter",625,3
297,"Tsukuyomi-Puppe",3,"Tsukuyomi-Puppen",1,0,1,1,0,"ModelChara#2245",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4699,8013,True,0,20,430,1,120,20,"Monster",616,2
298,"Zhloe-Puppe",3,"Zhloe-Puppe",1,0,1,1,0,"ModelChara#2246",100,10,0,0,0,"Obedient",0,0,0,8,295,False,True,False,True,False,0,,True,4698,9030,True,0,10,410,27,360,30,"Critter",615,3
299,"Automat[p] Nr. 8",6,"Automaten[p] Nr. 8",1,0,1,0,0,"ModelChara#2247",100,10,0,0,0,"Obedient",0,0,0,8,365,False,True,False,True,False,0,,True,4702,2105,True,0,25,580,2,30,20,"Monster",603,2
300,"Felyne",3,"Felynen",1,0,1,1,0,"ModelChara#2284",70,15,15,0,0,"Independent",0,0,0,8,366,True,False,True,False,True,0,,True,4692,13020,False,0,15,480,11,360,20,"Critter",617,1
301,"Poogie",3,"Poogies",1,0,1,2,0,"ModelChara#2285",80,10,0,0,0,"Independent",0,0,0,8,366,True,False,True,False,True,0,,True,4693,13021,False,0,10,400,37,0,20,"Monster",620,1
302,"Festival-Namazuo",4,"Festival-Namazuo",1,0,1,0,0,"ModelChara#2310",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4694,6002,True,0,20,430,12,360,20,"Critter",626,3
303,"Feuerpfau",4,"Feuerpfaue",2,0,1,0,0,"ModelChara#2327",100,10,0,0,0,"Independent",2,0,0,8,367,False,True,True,False,False,0,,True,4703,8202,True,0,20,450,4,120,60,"Critter",610,2
304,"Alpha-Puppe",3,"Alpha-Puppen",1,0,1,1,0,"ModelChara#2324",100,10,0,0,0,"Independent",0,0,0,8,3,False,True,True,False,False,0,,True,4704,9507,True,0,25,440,40,0,30,"Critter",631,1
305,"Mini-Omega",3,"Mini-Omegas",1,0,1,1,0,"ModelChara#2328",100,10,0,0,0,"Independent",0,0,0,8,368,False,False,False,True,False,275,,True,4705,2009,True,0,30,540,6,30,60,"Critter",603,2
306,"G'raha Tia-Puppe",3,"G'raha Tia-Puppen",1,0,1,1,0,"ModelChara#2329",100,10,0,0,0,"Obedient",0,0,0,8,369,False,True,False,True,False,0,,True,4706,9038,True,0,20,520,46,0,20,"Critter",620,3
307,"mürrisch[a] Geistlein",4,"mürrisch[a] Geistlein",1,0,1,2,0,"ModelChara#2325",100,10,0,0,0,"Independent",0,0,0,8,370,False,True,False,True,False,0,,True,4707,10021,True,0,10,410,28,120,20,"Monster",605,2
308,"munter[a] Geistlein",4,"munter[a] Geistlein",1,0,1,2,0,"ModelChara#2326",100,10,0,0,0,"Independent",0,0,0,8,370,False,True,False,True,False,0,,True,4708,10022,True,0,25,600,21,0,20,"Monster",620,2
309,"Cloud-Puppe",3,"Cloud-Puppen",1,0,1,1,0,"ModelChara#2330",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,False,True,False,0,,True,4709,12071,True,0,30,490,1,30,60,"Critter",604,3
310,"Aerith-Puppe",3,"Aerith-Puppen",1,0,1,1,0,"ModelChara#2331",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,True,False,False,0,,True,4710,12072,True,0,15,430,22,360,20,"Critter",632,3
311,"Tifa-Puppe",3,"Tifa-Puppen",1,0,1,1,0,"ModelChara#2332",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,False,True,False,0,,True,4711,12073,True,0,20,440,38,30,40,"Critter",604,3
312,"Schlammprinz",6,"Schlammprinzen",1,0,1,0,0,"ModelChara#2341",100,10,0,0,0,"Independent",0,0,0,8,372,True,False,True,False,True,0,,True,4712,1075,True,0,15,380,6,360,30,"Critter",600,2
313,"Brautjungfer-Mogry",4,"Brautjungfer-Mogrys",1,0,1,0,0,"ModelChara#2344",100,10,0,0,0,"Obedient",4,0,0,8,233,False,True,True,False,False,0,,True,4713,14,True,0,10,420,11,360,20,"Critter",617,3
314,"Elvaan-Marionette",3,"Elvaan-Marionetten",1,0,1,1,0,"ModelChara#2343",90,10,0,0,0,"Obedient",0,0,0,8,358,False,True,True,False,False,0,,True,4714,10020,True,0,20,470,10,0,20,"Critter",620,3
315,"Dhalmel-Kalb",4,"Dhalmel-Kälber",2,0,1,2,0,"ModelChara#1388",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,True,0,,True,4715,1073,True,0,10,400,26,120,20,"Critter",622,1
316,"Capybara-Jungtier",4,"Capybara-Jungtiere",2,0,1,2,0,"ModelChara#2342",100,10,0,0,0,"Independent",0,0,0,8,373,True,False,False,True,True,0,,True,4716,3018,True,0,15,500,31,0,30,"Monster",620,1
317,"Baby-Gremlin",4,"Baby-Gremlins",1,0,1,0,0,"ModelChara#2411",71,10,0,0,0,"Independent",0,0,0,8,374,True,False,False,True,True,0,,True,4717,1076,True,0,15,440,13,30,20,"Critter",604,1
318,"Tugendhaft[a] Begleiter",4,"Tugendhaft[a] Begleiter",2,0,1,0,0,"ModelChara#2418",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,False,True,True,0,,True,4718,1073,True,0,30,490,15,0,40,"Critter",620,2
319,"Schnee-Korpokkur",4,"Schnee-Korpokkur",2,0,1,0,0,"ModelChara#2417",100,10,0,0,0,"Independent",0,0,0,8,376,True,False,True,False,False,0,,True,4719,1077,True,0,10,400,6,360,40,"Critter",600,1
320,"neu[a] Tataru-Puppe",3,"neu[a] Tataru-Puppen",1,0,1,1,0,"ModelChara#2413",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4720,9010,True,0,10,440,43,0,20,"Critter",620,3
321,"Panzerwaffen-Miniatur",3,"Panzerwaffen-Miniaturen",1,0,1,1,0,"ModelChara#2416",100,10,0,0,0,"Obedient",0,0,0,8,378,False,True,False,True,False,0,,True,4721,11007,True,0,20,500,35,360,30,"Critter",634,2
322,"Aufzieh-Qalyana",3,"Aufzieh-Qalyanas",1,0,1,1,0,"ModelChara#2139",100,10,0,0,0,"Obedient",0,0,0,8,351,False,True,True,False,False,0,,True,4722,7014,True,0,20,450,38,120,30,"Critter",605,3
323,"Rotpanzer-Puppe",3,"Rotpanzer-Puppen",1,0,1,1,0,"ModelChara#2543",100,10,0,0,0,"Obedient",0,0,0,8,209,False,True,False,True,False,0,,True,4723,7013,True,0,15,430,4,30,40,"Critter",604,3
324,"Mini-Magitek-Transporter",4,"Mini-Magitek-Transporter",2,0,1,0,0,"ModelChara#2415",100,10,0,0,0,"Obedient",0,0,0,8,379,False,True,False,True,False,0,,True,4724,11007,True,0,25,550,19,30,40,"Critter",621,3
325,"Fran-Puppe",3,"Fran-Puppen",1,0,1,1,0,"ModelChara#2412",100,10,0,0,0,"Obedient",0,0,0,8,380,False,True,True,False,False,0,,True,4725,9036,True,0,25,470,34,0,30,"Critter",620,3
326,"Nu Mou-Stofftier",4,"Nu Mou-Stofftiere",2,0,1,2,0,"ModelChara#2441",100,10,0,0,0,"Obedient",0,0,0,8,381,False,True,True,False,False,0,,True,4726,7015,True,0,15,380,25,360,20,"Critter",625,3
327,"Seitei",3,"Seitei",1,0,0,0,1,"ModelChara#2414",100,10,0,0,0,"Independent",0,0,0,8,367,False,True,True,False,False,0,,True,4727,8203,True,0,20,400,1,120,20,"Critter",605,2
328,"Zabuton-Sitzkissen",4,"Zabuton-Sitzkissen",1,0,1,2,0,"ModelChara#2443",100,30,0,0,0,"Stationary",12,0,0,8,0,False,False,False,False,False,0,,True,4728,11503,True,80,10,390,40,0,30,"Critter",631,4
329,"Aloha-Otter",4,"Aloha-Otter",2,0,1,0,0,"ModelChara#2444",100,10,0,0,0,"Independent",0,0,0,8,280,True,False,True,False,True,0,,True,4729,4003,True,0,10,370,42,0,30,"Monster",620,1
330,"Igel",4,"Igel",2,0,1,0,0,"ModelChara#2442",100,10,0,0,0,"Independent",0,0,0,8,382,True,False,True,False,True,0,,True,4730,3019,True,0,20,480,29,360,20,"Critter",623,1
331,"Splitterwelt-Y'shtola",3,"Splitterwelt-Y'shtola",1,0,0,1,1,"ModelChara#2485",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4731,9001,True,0,15,400,1,360,60,"Critter",600,3
332,"Ryne-Puppe",3,"Ryne-Puppen",1,0,1,1,0,"ModelChara#2486",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4732,9039,True,0,20,430,42,0,20,"Critter",620,3
333,"schwarz[a] Shiba-Welpe",8,"schwarz[a] Shiba-Welpen",1,0,1,0,0,"ModelChara#2483",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4733,3013,True,0,20,500,9,0,20,"Critter",620,1
334,"Zwergchamäleon",4,"Zwergchamäleons",1,0,1,2,0,"ModelChara#2484",100,10,0,0,0,"Independent",0,0,0,8,383,True,False,False,True,True,0,,True,4734,3020,True,0,10,410,32,0,30,"Critter",620,1
335,"Fuath-Puppe",3,"Fuath-Puppen",1,0,1,1,0,"ModelChara#2490",100,10,0,0,0,"Obedient",0,0,0,8,384,False,True,True,False,False,0,,True,4735,6003,True,0,15,390,36,360,30,"Critter",634,3
336,"artistisch[a] Gürteltier",4,"artistisch[a] Gürteltiere",2,0,1,2,0,"ModelChara#2492",100,10,0,0,0,"Independent",0,0,0,8,385,True,False,False,True,True,0,,True,4736,1078,True,0,10,350,21,0,20,"Critter",620,1
337,"Klein[a] Schlange[p] von Ronka",3,"Klein[a] Schlangen[p] von Ronka",1,0,1,1,0,"ModelChara#2493",100,10,0,0,0,"Independent",0,0,0,8,386,True,False,True,False,True,0,,True,4737,3021,True,0,15,460,17,0,30,"Critter",620,1
338,"Mini-Riesenkaktor",4,"Mini-Riesenkaktoren",1,0,1,0,0,"ModelChara#2491",100,10,0,0,0,"Independent",0,0,0,8,27,True,False,False,True,False,0,,True,4738,1079,True,0,25,565,31,0,40,"Critter",620,2
339,"Clionidenlarve",3,"Clionidenlarven",1,0,1,1,0,"ModelChara#2494",100,10,0,0,0,"Independent",0,0,0,8,388,True,False,True,False,True,0,,True,4739,1080,True,0,15,420,33,0,20,"Critter",620,2
340,"Baby-Schnabeltier",4,"Baby-Schnabeltiere",2,0,1,2,0,"ModelChara#2495",100,10,0,0,0,"Independent",0,0,0,8,389,True,False,True,False,True,0,,True,4740,4008,True,0,25,540,20,30,60,"Critter",604,1
341,"Mini-Eden",3,"Mini-Eden",1,0,0,2,1,"ModelChara#2566",100,10,0,0,0,"Obedient",0,0,0,8,390,False,True,False,True,False,0,,True,4741,2010,True,0,30,450,1,30,60,"Critter",603,2
342,"Riesenbiber",4,"Riesenbiber",2,0,1,0,0,"ModelChara#2564",100,10,5,0,0,"Independent",0,0,0,8,391,True,False,True,False,True,0,,True,4742,6004,True,0,20,460,39,0,20,"Critter",620,1
343,"Aufzieh-Suzaku",3,"Aufzieh-Suzakus",1,0,1,1,0,"ModelChara#2565",100,10,0,0,0,"Obedient",4,0,0,8,387,False,True,True,False,False,0,,True,4743,8202,True,0,20,480,1,120,30,"Critter",608,2
344,"männlich[a] Omega-Puppe",3,"männlich[a] Omega-Puppen",1,0,1,1,0,"ModelChara#2567",100,10,0,0,0,"Obedient",0,0,0,8,368,False,True,False,True,False,345,,True,4744,2009,True,0,15,440,51,360,20,"Critter",618,2
345,"weiblich[a] Omega-Puppe",3,"weiblich[a] Omega-Puppen",1,0,1,1,0,"ModelChara#2568",100,10,0,0,0,"Obedient",0,0,0,8,368,False,True,False,True,False,344,,True,4745,2009,True,0,25,400,50,360,20,"Critter",617,2
346,"Glöckchen",3,"Glöckchen",1,0,0,1,1,"ModelChara#1829",100,10,0,0,0,"Obedient",0,0,0,8,392,False,True,False,True,False,0,,True,4746,11512,True,0,15,400,4,120,30,"Critter",608,4
347,"klein[a] Echevore",8,"klein[a] Echevoren",1,0,1,0,0,"ModelChara#2602",100,10,0,0,0,"Independent",0,0,0,8,393,True,False,True,False,True,0,,True,4747,1081,True,0,15,380,44,0,30,"Critter",620,2
348,"Tauchboot[p] der Haiklasse",4,"Tauchboote[p] der Haiklasse",2,0,1,2,0,"ModelChara#2603",100,10,0,0,0,"Obedient",0,0,0,8,394,False,True,False,True,False,0,,True,4748,11007,True,0,15,415,8,30,20,"Critter",621,4
349,"Schuhschnäbelchen",4,"Schuhschnäbelchen",1,0,1,2,0,"ModelChara#2604",100,3,0,0,0,"Obedient",13,0,0,8,395,True,False,False,True,True,0,,True,4749,5008,True,0,10,430,13,120,20,"Critter",622,1
350,"Schmetterlingspaar",2,"Schmetterlingspaare",2,0,1,2,0,"ModelChara#2605",100,10,0,0,0,"Obedient",0,0,0,8,396,False,False,False,True,False,0,,True,4750,3022,True,0,10,400,25,360,20,"Critter",625,1
351,"Eisenfrosch",4,"Eisenfrösche",2,0,1,0,0,"ModelChara#2606",100,10,0,0,0,"Obedient",0,0,0,8,397,False,True,False,True,False,0,,True,4751,11008,True,0,20,435,31,0,30,"Critter",620,4
352,"Mini-Sündenbereuer",4,"Mini-Sündenbereuer",2,0,1,0,0,"ModelChara#2607",100,10,0,0,0,"Independent",0,0,0,8,398,True,False,False,True,False,0,,True,4752,1082,True,0,20,510,38,120,30,"Critter",609,2
